"from_stop_id","to_stop_id","transfer_type","min_transfer_time","from_route_id","to_route_id","from_trip_id","to_trip_id"
000000848022,000000848022,2,120,,,,
000000848021,000000848021,2,120,,,,
000000848020,000000848020,2,120,,,,
000000844940,000000844940,2,120,,,,
000000847410,000000847410,2,120,,,,
000000844941,000000844941,2,120,,,,
000000831002,000000831002,2,120,,,,
000008000342,000008000342,2,300,,,,
000000831003,000000831003,2,120,,,,
000000844480,000000844480,2,180,,,,
000000831001,000000831001,2,120,,,,
000000848307,000000848307,2,120,,,,
000000848306,000000848306,2,120,,,,
000000848305,000000848305,2,120,,,,
000000848303,000000848303,2,120,,,,
000000848302,000000848302,2,120,,,,
000000848300,000000848300,2,120,,,,
000000847772,000000847772,2,120,,,,
000000846327,000000846327,2,120,,,,
000000846325,000000846325,2,120,,,,
000000846323,000000846323,2,120,,,,
000000846320,000000846320,2,120,,,,
000000846321,000000846321,2,120,,,,
000000846329,000000846329,2,120,,,,
000008000344,000008000344,2,180,,,,
000000831006,000000831006,2,120,,,,
000000831004,000000831004,2,120,,,,
000000831005,000000831005,2,120,,,,
000000846202,000000846202,2,120,,,,
000000846203,000000846203,2,120,,,,
000000846208,000000846208,2,120,,,,
000000846209,000000846209,2,120,,,,
000000846326,000000846326,2,120,,,,
000008006001,000008006001,2,300,,,,
000008002575,000008002575,2,300,,,,
000008004720,000008004720,2,180,,,,
000008001872,000008001872,2,300,,,,
000008006360,000008006360,2,300,,,,
000008006361,000008006361,2,300,,,,
000000846206,000000846206,2,120,,,,
000000846205,000000846205,2,120,,,,
000008003091,000008003091,2,300,,,,
000008003096,000008003096,2,300,,,,
000000847529,000000847529,2,120,,,,
000000847525,000000847525,2,120,,,,
000000847522,000000847522,2,120,,,,
000000847523,000000847523,2,120,,,,
000000847520,000000847520,2,120,,,,
000001201964,000001201964,2,120,,,,
000008001692,000008001692,2,300,,,,
000008000048,000008000048,2,240,,,,
000000844975,000000844975,2,120,,,,
000000844970,000000844970,2,120,,,,
000000847400,000000847400,2,120,,,,
000000844971,000000844971,2,120,,,,
000000847401,000000847401,2,120,,,,
000008000043,000008000043,2,180,,,,
000000847526,000000847526,2,120,,,,
000000847527,000000847527,2,120,,,,
000000848334,000000848334,2,120,,,,
000000848333,000000848333,2,120,,,,
000008000046,000008000046,2,300,,,,
000000844850,000000844850,2,120,,,,
000000848339,000000848339,2,120,,,,
000000848338,000000848338,2,120,,,,
000008000044,000008000044,2,360,,,,
000008002274,000008002274,2,300,,,,
000008006104,000008006104,2,300,,,,
000008002559,000008002559,2,300,,,,
000008002558,000008002558,2,300,,,,
000008006062,000008006062,2,300,,,,
000008002553,000008002553,2,300,,,,
000008002550,000008002550,2,300,,,,
000008006060,000008006060,2,300,,,,
000008002557,000008002557,2,240,,,,
000008002554,000008002554,2,300,,,,
000008002555,000008002555,2,120,,,,
000008003199,000008003199,2,300,,,,
000008004709,000008004709,2,300,,,,
000000844101,000000844101,2,180,,,,
000008006348,000008006348,2,300,,,,
000000831036,000000831036,2,120,,,,
000000831035,000000831035,2,120,,,,
000000831030,000000831030,2,120,,,,
000000848337,000000848337,2,120,,,,
000000848336,000000848336,2,120,,,,
000000848335,000000848335,2,120,,,,
000000847983,000000847983,2,120,,,,
000000847980,000000847980,2,120,,,,
000000846235,000000846235,2,120,,,,
000000846232,000000846232,2,120,,,,
000000846233,000000846233,2,120,,,,
000000846231,000000846231,2,120,,,,
000000846238,000000846238,2,120,,,,
000000846239,000000846239,2,120,,,,
000008006342,000008006342,2,300,,,,
000000846519,000000846519,2,120,,,,
000000844342,000000844342,2,120,,,,
000000844340,000000844340,2,120,,,,
000000848451,000000848451,2,120,,,,
000000844341,000000844341,2,120,,,,
000000846236,000000846236,2,120,,,,
000000846516,000000846516,2,120,,,,
000000846514,000000846514,2,120,,,,
000000846515,000000846515,2,120,,,,
000000846512,000000846512,2,120,,,,
000000846513,000000846513,2,120,,,,
000000846510,000000846510,2,120,,,,
000000846511,000000846511,2,120,,,,
000008004661,000008004661,2,180,,,,
000008004665,000008004665,2,240,,,,
000008001121,000008001121,2,180,,,,
000008001790,000008001790,2,240,,,,
000008001000,000008001000,2,300,,,,
000008001007,000008001007,2,300,,,,
000008002561,000008002561,2,300,,,,
000008004719,000008004719,2,300,,,,
000008006358,000008006358,2,300,,,,
000008001867,000008001867,2,300,,,,
000008010404,000008010404,2,360,,,,
000008010405,000008010405,2,300,,,,
000008003088,000008003088,2,300,,,,
000000832512,000000832512,2,120,,,,
000000832513,000000832513,2,120,,,,
000000832510,000000832510,2,120,,,,
000000832511,000000832511,2,120,,,,
000000815375,000000815375,2,120,,,,
000000847431,000000847431,2,120,,,,
000000832516,000000832516,2,120,,,,
000000832514,000000832514,2,120,,,,
000000832515,000000832515,2,120,,,,
000000844967,000000844967,2,120,,,,
000000844964,000000844964,2,120,,,,
000000844965,000000844965,2,180,,,,
000000844963,000000844963,2,180,,,,
000000844960,000000844960,2,180,,,,
000000847430,000000847430,2,120,,,,
000000848320,000000848320,2,120,,,,
000000848328,000000848328,2,120,,,,
000008001134,000008001134,2,180,,,,
000000848204,000000848204,2,120,,,,
000000848203,000000848203,2,120,,,,
000000848202,000000848202,2,120,,,,
000000848201,000000848201,2,180,,,,
000000848200,000000848200,2,180,,,,
000000831025,000000831025,2,120,,,,
000000831020,000000831020,2,120,,,,
000000846229,000000846229,2,120,,,,
000000831300,000000831300,2,120,,,,
000000848206,000000848206,2,120,,,,
000000848205,000000848205,2,180,,,,
000000847890,000000847890,2,120,,,,
000000847891,000000847891,2,120,,,,
000000848440,000000848440,2,120,,,,
000000846226,000000846226,2,120,,,,
000000846227,000000846227,2,120,,,,
000000846225,000000846225,2,120,,,,
000000846222,000000846222,2,120,,,,
000000846223,000000846223,2,120,,,,
000000846220,000000846220,2,120,,,,
000000846228,000000846228,2,120,,,,
000000844252,000000844252,2,120,,,,
000000844253,000000844253,2,120,,,,
000000844250,000000844250,2,120,,,,
000000844251,000000844251,2,120,,,,
000000846507,000000846507,2,120,,,,
000000846504,000000846504,2,180,,,,
000000846505,000000846505,2,120,,,,
000000846502,000000846502,2,120,,,,
000000846503,000000846503,2,120,,,,
000000846500,000000846500,2,120,,,,
000000846501,000000846501,2,300,,,,
000000846508,000000846508,2,120,,,,
000000846509,000000846509,2,120,,,,
000008001686,000008001686,2,300,,,,
000008001687,000008001687,2,300,,,,
000008001258,000008001258,2,300,,,,
000008003522,000008003522,2,300,,,,
000000843956,000000843956,2,120,,,,
000000843955,000000843955,2,120,,,,
000008005160,000008005160,2,300,,,,
000000843950,000000843950,2,120,,,,
000000843951,000000843951,2,120,,,,
000008005161,000008005161,2,300,,,,
000008002824,000008002824,2,300,,,,
000008004883,000008004883,2,300,,,,
000008001360,000008001360,2,300,,,,
000008003518,000008003518,2,300,,,,
000008003519,000008003519,2,300,,,,
000000844914,000000844914,2,180,,,,
000000844915,000000844915,2,120,,,,
000000844912,000000844912,2,180,,,,
000000847422,000000847422,2,120,,,,
000000844913,000000844913,2,120,,,,
000000844910,000000844910,2,120,,,,
000000847420,000000847420,2,120,,,,
000000844911,000000844911,2,120,,,,
000000847701,000000847701,2,120,,,,
000008001245,000008001245,2,300,,,,
000000847708,000000847708,2,120,,,,
000008002812,000008002812,2,300,,,,
000008002810,000008002810,2,300,,,,
000008003478,000008003478,2,300,,,,
000000171048,000000171048,2,120,,,,
000000171046,000000171046,2,120,,,,
000000172367,000000172367,2,120,,,,
000000103901,000000103901,2,120,,,,
000000100890,000000100890,2,120,,,,
000000103631,000000103631,2,120,,,,
000000103636,000000103636,2,120,,,,
000000103637,000000103637,2,120,,,,
000000103635,000000103635,2,120,,,,
000000103630,000000103630,2,120,,,,
000000117007,000000117007,2,120,,,,
000000100211,000000100211,2,120,,,,
000000100212,000000100212,2,120,,,,
000000100214,000000100214,2,120,,,,
000000100215,000000100215,2,120,,,,
000000103628,000000103628,2,120,,,,
000000103629,000000103629,2,120,,,,
000000103623,000000103623,2,120,,,,
000000103620,000000103620,2,120,,,,
000000103621,000000103621,2,120,,,,
000000103627,000000103627,2,120,,,,
000000103625,000000103625,2,120,,,,
000000103622,000000103622,2,120,,,,
000000115494,000000115494,2,180,,,,
000000172351,000000172351,2,120,,,,
000009073810,000009073810,2,120,,,,
000000171058,000000171058,2,120,,,,
000000171059,000000171059,2,120,,,,
000000171050,000000171050,2,120,,,,
000000171628,000000171628,2,180,,,,
000000171051,000000171051,2,120,,,,
000000171054,000000171054,2,120,,,,
000000171055,000000171055,2,120,,,,
000000171052,000000171052,2,120,,,,
000000171053,000000171053,2,120,,,,
000000100526,000000100526,2,120,,,,
000000100527,000000100527,2,120,,,,
000000908000,000000908000,2,60,,,,
000009005431,000009005431,2,120,,,,
000009015432,000009015432,2,120,,,,
000000103804,000000103804,2,120,,,,
000000103496,000000103496,2,120,,,,
000000100824,000000100824,2,120,,,,
000000100825,000000100825,2,120,,,,
000000100822,000000100822,2,120,,,,
000000100823,000000100823,2,120,,,,
000000100821,000000100821,2,120,,,,
000009001289,000009001289,2,120,,,,
000000103616,000000103616,2,120,,,,
000000103615,000000103615,2,120,,,,
000000103613,000000103613,2,120,,,,
000000100030,000000100030,2,120,,,,
000000100031,000000100031,2,120,,,,
000000105240,000000105240,2,120,,,,
000000105242,000000105242,2,120,,,,
000000174004,000000174004,2,120,,,,
000000174002,000000174002,2,120,,,,
000000174000,000000174000,2,120,,,,
000000847706,000000847706,2,120,,,,
000000847707,000000847707,2,120,,,,
000000847704,000000847704,2,120,,,,
000000847705,000000847705,2,120,,,,
000000844872,000000844872,2,120,,,,
000000844872,000000844872,2,60,"44644","47223",,
000000847702,000000847702,2,120,,,,
000000844873,000000844873,2,120,,,,
000000844870,000000844870,2,120,,,,
000000847700,000000847700,2,120,,,,
000008004630,000008004630,2,300,,,,
000000844871,000000844871,2,120,,,,
000000857302,000000857302,2,120,,,,
000000857300,000000857300,2,120,,,,
000000831210,000000831210,2,120,,,,
000000848475,000000848475,2,120,,,,
000000848472,000000848472,2,120,,,,
000000847880,000000847880,2,120,,,,
000000848470,000000848470,2,120,,,,
000008006552,000008006552,2,360,,,,
000000844241,000000844241,2,120,,,,
000008003288,000008003288,2,300,,,,
000008005858,000008005858,2,300,,,,
000000846534,000000846534,2,120,,,,
000000846532,000000846532,2,120,,,,
000000846533,000000846533,2,120,,,,
000000846530,000000846530,2,120,,,,
000000846538,000000846538,2,120,,,,
000000846539,000000846539,2,120,,,,
000008003286,000008003286,2,300,,,,
000008001335,000008001335,2,300,,,,
000008011946,000008011946,2,300,,,,
000000846419,000000846419,2,120,,,,
000000844246,000000844246,2,120,,,,
000000844245,000000844245,2,120,,,,
000000844242,000000844242,2,120,,,,
000000844243,000000844243,2,120,,,,
000000844240,000000844240,2,120,,,,
000008005125,000008005125,2,300,,,,
000000846413,000000846413,2,180,,,,
000000843940,000000843940,2,120,,,,
000000846410,000000846410,2,180,,,,
000000846411,000000846411,2,120,,,,
000000846418,000000846418,2,180,,,,
000000846416,000000846416,2,120,,,,
000000846417,000000846417,2,120,,,,
000000846414,000000846414,2,180,,,,
000000846415,000000846415,2,180,,,,
000000846412,000000846412,2,120,,,,
000008005791,000008005791,2,300,,,,
000008011480,000008011480,2,120,,,,
000008011178,000008011178,2,300,,,,
000008005003,000008005003,2,300,,,,
000008000879,000008000879,2,300,,,,
000008005369,000008005369,2,300,,,,
000008011172,000008011172,2,300,,,,
000008000871,000008000871,2,240,,,,
000008000872,000008000872,2,300,,,,
000000848182,000000848182,2,120,,,,
000000848181,000000848181,2,120,,,,
000000844906,000000844906,2,120,,,,
000000844904,000000844904,2,180,,,,
000000844905,000000844905,2,180,,,,
000000844902,000000844902,2,180,,,,
000000844900,000000844900,2,180,,,,
000000844901,000000844901,2,120,,,,
000000844860,000000844860,2,120,,,,
000000847730,000000847730,2,120,,,,
000001201926,000001201926,2,120,,,,
000000847618,000000847618,2,120,,,,
000000847619,000000847619,2,120,,,,
000008000029,000008000029,2,300,,,,
000000847616,000000847616,2,120,,,,
000000847617,000000847617,2,120,,,,
000000847615,000000847615,2,120,,,,
000000847610,000000847610,2,120,,,,
000000858100,000000858100,2,120,,,,
000000848507,000000848507,2,120,,,,
000000848506,000000848506,2,120,,,,
000000848505,000000848505,2,120,,,,
000000848504,000000848504,2,120,,,,
000000848503,000000848503,2,120,,,,
000000848502,000000848502,2,120,,,,
000000848501,000000848501,2,120,,,,
000000848500,000000848500,2,180,,,,
000000844311,000000844311,2,180,,,,
000000858102,000000858102,2,120,,,,
000008000023,000008000023,2,300,,,,
000008000020,000008000020,2,300,,,,
000008098549,000008098549,2,180,,,,
000008098549,000008098549,2,60,"42444","42446",,
000008098549,000008098549,2,60,"42444","42447",,
000008098549,000008098549,2,60,"42446","42444",,
000008098549,000008098549,2,60,"42447","42444",,
000008000022,000008000022,2,300,,,,
000008010299,000008010299,2,300,,,,
000008000026,000008000026,2,240,,,,
000000846526,000000846526,2,120,,,,
000000846525,000000846525,2,180,,,,
000000846522,000000846522,2,120,,,,
000000846523,000000846523,2,120,,,,
000000846521,000000846521,2,120,,,,
000000844310,000000844310,2,120,,,,
000008000697,000008000697,2,180,,,,
000008010297,000008010297,2,300,,,,
000000846403,000000846403,2,120,,,,
000000846400,000000846400,2,120,,,,
000000846401,000000846401,2,180,,,,
000000846408,000000846408,2,120,,,,
000000846409,000000846409,2,120,,,,
000008002539,000008002539,2,180,,,,
000000189961,000000189961,2,60,,,,
000000189963,000000189963,2,60,,,,
000008000268,000008000268,2,300,,,,
000008002537,000008002537,2,300,,,,
000008000263,000008000263,2,420,,,,
000008004173,000008004173,2,300,,,,
000000846406,000000846406,2,180,,,,
000000846404,000000846404,2,180,,,,
000000846405,000000846405,2,180,,,,
000000846402,000000846402,2,180,,,,
000008000260,000008000260,2,300,,,,
000000815300,000000815300,2,120,,,,
000008001833,000008001833,2,300,,,,
000008006323,000008006323,2,300,,,,
000000832520,000000832520,2,120,,,,
000008004057,000008004057,2,300,,,,
000008001188,000008001188,2,300,,,,
000008001183,000008001183,2,300,,,,
000008012378,000008012378,2,300,,,,
000008006206,000008006206,2,300,,,,
000000848090,000000848090,2,120,,,,
000008005901,000008005901,2,300,,,,
000000847720,000000847720,2,120,,,,
000000847150,000000847150,2,120,,,,
000008006561,000008006561,2,300,,,,
000000832641,000000832641,2,120,,,,
000000844817,000000844817,2,120,,,,
000000847724,000000847724,2,120,,,,
000000847605,000000847605,2,120,,,,
000000847602,000000847602,2,120,,,,
000000847603,000000847603,2,120,,,,
000000847600,000000847600,2,120,,,,
000000847601,000000847601,2,120,,,,
000000832640,000000832640,2,120,,,,
000000846399,000000846399,2,180,,,,
000008079095,000008079095,2,180,,,,
000008006449,000008006449,2,300,,,,
000008079097,000008079097,2,300,,,,
000000831230,000000831230,2,120,,,,
000000848531,000000848531,2,120,,,,
000000848530,000000848530,2,120,,,,
000008011957,000008011957,2,180,,,,
000000844261,000000844261,2,120,,,,
000000844306,000000844306,2,120,,,,
000000844304,000000844304,2,180,,,,
000000848415,000000848415,2,120,,,,
000000844305,000000844305,2,180,,,,
000000844302,000000844302,2,120,,,,
000000844303,000000844303,2,120,,,,
000000844300,000000844300,2,180,,,,
000000844301,000000844301,2,180,,,,
000000848410,000000848410,2,120,,,,
000000843960,000000843960,2,120,,,,
000000843961,000000843961,2,120,,,,
000000844260,000000844260,2,120,,,,
000000846711,000000846711,2,120,,,,
000008005137,000008005137,2,300,,,,
000008005019,000008005019,2,300,,,,
000008005016,000008005016,2,300,,,,
000008000808,000008000808,2,240,,,,
000008000801,000008000801,2,300,,,,
000008000804,000008000804,2,300,,,,
000008000805,000008000805,2,300,,,,
000000846714,000000846714,2,120,,,,
000000846712,000000846712,2,120,,,,
000008013333,000008013333,2,300,,,,
000000846710,000000846710,2,120,,,,
000008013336,000008013336,2,300,,,,
000008003617,000008003617,2,300,,,,
000008001741,000008001741,2,300,,,,
000008013217,000008013217,2,300,,,,
000000815219,000000815219,2,120,,,,
000000819402,000000819402,2,120,,,,
000000815330,000000815330,2,120,,,,
000000819400,000000819400,2,120,,,,
000000846898,000000846898,2,120,,,,
000000846899,000000846899,2,120,,,,
000000815216,000000815216,2,120,,,,
000000815303,000000815303,2,120,,,,
000000815214,000000815214,2,120,,,,
000000815215,000000815215,2,120,,,,
000000815212,000000815212,2,120,,,,
000000815213,000000815213,2,120,,,,
000000815211,000000815211,2,120,,,,
000000815218,000000815218,2,120,,,,
000000848081,000000848081,2,120,,,,
000000848080,000000848080,2,120,,,,
000000844925,000000844925,2,120,,,,
000000844922,000000844922,2,120,,,,
000000844923,000000844923,2,120,,,,
000000844920,000000844920,2,120,,,,
000000844921,000000844921,2,120,,,,
000000847140,000000847140,2,120,,,,
000008004952,000008004952,2,300,,,,
000000858910,000000858910,2,120,,,,
000000844806,000000844806,2,120,,,,
000000844807,000000844807,2,120,,,,
000000844804,000000844804,2,120,,,,
000000844802,000000844802,2,120,,,,
000000844803,000000844803,2,120,,,,
000000844800,000000844800,2,120,,,,
000000844801,000000844801,2,120,,,,
000008000036,000008000036,2,420,,,,
000008098553,000008098553,2,180,,,,
000008098553,000008098553,2,60,"42444","42446",,
000008098553,000008098553,2,60,"42444","42449",,
000008098553,000008098553,2,60,"42446","42444",,
000000831220,000000831220,2,120,,,,
000000848520,000000848520,2,120,,,,
000000848405,000000848405,2,120,,,,
000000844335,000000844335,2,180,,,,
000000848404,000000848404,2,120,,,,
000000844332,000000844332,2,180,,,,
000000848403,000000848403,2,120,,,,
000000844333,000000844333,2,120,,,,
000000848402,000000848402,2,120,,,,
000000844330,000000844330,2,180,,,,
000000848401,000000848401,2,120,,,,
000000844331,000000844331,2,180,,,,
000000844216,000000844216,2,120,,,,
000000844210,000000844210,2,120,,,,
